trial_id,model,run_index,image_set,sample_limit,observation_id,photo_id,photo_url,taxon_id,species_inat,newcomb_species_name,candidate_species_json,prompt_parts_json,raw_response,parsed_species,parse_rule,correct
direct-species-baseline-john-90x3-six-models,openai/gpt-5-mini,1,sample.csv,all,44975301,71302942,https://inaturalist-open-data.s3.amazonaws.com/photos/71302942/original.jpeg,64293,Triodanis perfoliata,Specularia perfoliata,"[""Agalinis purpurea"", ""Andersonglossum virginianum"", ""Andromeda polifolia"", ""Atriplex cristata"", ""Aureolaria levigata"", ""Calystegia spithamaea"", ""Centaurea stoebe"", ""Cornus sericea"", ""Hasteola suaveolens"", ""Hibiscus moscheutos"", ""Hieracium umbellatum"", ""Hypericum fraseri"", ""Lactuca serriola"", ""Limonium carolinianum"", ""Mononeuria groenlandica"", ""Neottia bifolia"", ""Oenothera gaura"", ""Persicaria hydropiper"", ""Persicaria pensylvanica"", ""Polygonatum biflorum"", ""Prosartes lanuginosa"", ""Reynoutria japonica"", ""Rosa rubiginosa"", ""Rudbeckia fulgida"", ""Rumex britannica"", ""Sericocarpus asteroides"", ""Silene flos-cuculi"", ""Thaspium barbinode"", ""Triodanis perfoliata"", ""Viola minuscula""]","[""Identify the plant species in the image using only the candidate list below.\nReturn exactly one candidate species name, or INCONCLUSIVE if the image is not sufficient.\n\nCandidate species:\n1. Agalinis purpurea\n2. Andersonglossum virginianum\n3. Andromeda polifolia\n4. Atriplex cristata\n5. Aureolaria levigata\n6. Calystegia spithamaea\n7. Centaurea stoebe\n8. Cornus sericea\n9. Hasteola suaveolens\n10. Hibiscus moscheutos\n11. Hieracium umbellatum\n12. Hypericum fraseri\n13. Lactuca serriola\n14. Limonium carolinianum\n15. Mononeuria groenlandica\n16. Neottia bifolia\n17. Oenothera gaura\n18. Persicaria hydropiper\n19. Persicaria pensylvanica\n20. Polygonatum biflorum\n21. Prosartes lanuginosa\n22. Reynoutria japonica\n23. Rosa rubiginosa\n24. Rudbeckia fulgida\n25. Rumex britannica\n26. Sericocarpus asteroides\n27. Silene flos-cuculi\n28. Thaspium barbinode\n29. Triodanis perfoliata\n30. Viola minuscula"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/71302942/original.jpeg""}]",None,None,exact candidate; substring candidate; leading option number; INCONCLUSIVE keywords; else first line,False
direct-species-baseline-john-90x3-six-models,openai/gpt-5-mini,1,sample.csv,all,178229477,310096295,https://inaturalist-open-data.s3.amazonaws.com/photos/310096295/original.jpg,55909,Hieracium umbellatum,Hieracium canadense,"[""Agalinis purpurea"", ""Andersonglossum virginianum"", ""Andromeda polifolia"", ""Atriplex cristata"", ""Aureolaria levigata"", ""Calystegia spithamaea"", ""Centaurea stoebe"", ""Cornus sericea"", ""Hasteola suaveolens"", ""Hibiscus moscheutos"", ""Hieracium umbellatum"", ""Hypericum fraseri"", ""Lactuca serriola"", ""Limonium carolinianum"", ""Mononeuria groenlandica"", ""Neottia bifolia"", ""Oenothera gaura"", ""Persicaria hydropiper"", ""Persicaria pensylvanica"", ""Polygonatum biflorum"", ""Prosartes lanuginosa"", ""Reynoutria japonica"", ""Rosa rubiginosa"", ""Rudbeckia fulgida"", ""Rumex britannica"", ""Sericocarpus asteroides"", ""Silene flos-cuculi"", ""Thaspium barbinode"", ""Triodanis perfoliata"", ""Viola minuscula""]","[""Identify the plant species in the image using only the candidate list below.\nReturn exactly one candidate species name, or INCONCLUSIVE if the image is not sufficient.\n\nCandidate species:\n1. Agalinis purpurea\n2. Andersonglossum virginianum\n3. Andromeda polifolia\n4. Atriplex cristata\n5. Aureolaria levigata\n6. Calystegia spithamaea\n7. Centaurea stoebe\n8. Cornus sericea\n9. Hasteola suaveolens\n10. Hibiscus moscheutos\n11. Hieracium umbellatum\n12. Hypericum fraseri\n13. Lactuca serriola\n14. Limonium carolinianum\n15. Mononeuria groenlandica\n16. Neottia bifolia\n17. Oenothera gaura\n18. Persicaria hydropiper\n19. Persicaria pensylvanica\n20. Polygonatum biflorum\n21. Prosartes lanuginosa\n22. Reynoutria japonica\n23. Rosa rubiginosa\n24. Rudbeckia fulgida\n25. Rumex britannica\n26. Sericocarpus asteroides\n27. Silene flos-cuculi\n28. Thaspium barbinode\n29. Triodanis perfoliata\n30. Viola minuscula"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/310096295/original.jpg""}]",None,None,exact candidate; substring candidate; leading option number; INCONCLUSIVE keywords; else first line,False
direct-species-baseline-john-90x3-six-models,openai/gpt-5-mini,1,sample.csv,all,25264602,39114124,https://inaturalist-open-data.s3.amazonaws.com/photos/39114124/original.jpg,64293,Triodanis perfoliata,Specularia perfoliata,"[""Agalinis purpurea"", ""Andersonglossum virginianum"", ""Andromeda polifolia"", ""Atriplex cristata"", ""Aureolaria levigata"", ""Calystegia spithamaea"", ""Centaurea stoebe"", ""Cornus sericea"", ""Hasteola suaveolens"", ""Hibiscus moscheutos"", ""Hieracium umbellatum"", ""Hypericum fraseri"", ""Lactuca serriola"", ""Limonium carolinianum"", ""Mononeuria groenlandica"", ""Neottia bifolia"", ""Oenothera gaura"", ""Persicaria hydropiper"", ""Persicaria pensylvanica"", ""Polygonatum biflorum"", ""Prosartes lanuginosa"", ""Reynoutria japonica"", ""Rosa rubiginosa"", ""Rudbeckia fulgida"", ""Rumex britannica"", ""Sericocarpus asteroides"", ""Silene flos-cuculi"", ""Thaspium barbinode"", ""Triodanis perfoliata"", ""Viola minuscula""]","[""Identify the plant species in the image using only the candidate list below.\nReturn exactly one candidate species name, or INCONCLUSIVE if the image is not sufficient.\n\nCandidate species:\n1. Agalinis purpurea\n2. Andersonglossum virginianum\n3. Andromeda polifolia\n4. Atriplex cristata\n5. Aureolaria levigata\n6. Calystegia spithamaea\n7. Centaurea stoebe\n8. Cornus sericea\n9. Hasteola suaveolens\n10. Hibiscus moscheutos\n11. Hieracium umbellatum\n12. Hypericum fraseri\n13. Lactuca serriola\n14. Limonium carolinianum\n15. Mononeuria groenlandica\n16. Neottia bifolia\n17. Oenothera gaura\n18. Persicaria hydropiper\n19. Persicaria pensylvanica\n20. Polygonatum biflorum\n21. Prosartes lanuginosa\n22. Reynoutria japonica\n23. Rosa rubiginosa\n24. Rudbeckia fulgida\n25. Rumex britannica\n26. Sericocarpus asteroides\n27. Silene flos-cuculi\n28. Thaspium barbinode\n29. Triodanis perfoliata\n30. Viola minuscula"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/39114124/original.jpg""}]",None,None,exact candidate; substring candidate; leading option number; INCONCLUSIVE keywords; else first line,False
direct-species-baseline-john-90x3-six-models,openai/gpt-5-mini,1,sample.csv,all,113047188,190999487,https://inaturalist-open-data.s3.amazonaws.com/photos/190999487/original.jpg,68913,Prosartes lanuginosa,Disporum lanuginosum,"[""Agalinis purpurea"", ""Andersonglossum virginianum"", ""Andromeda polifolia"", ""Atriplex cristata"", ""Aureolaria levigata"", ""Calystegia spithamaea"", ""Centaurea stoebe"", ""Cornus sericea"", ""Hasteola suaveolens"", ""Hibiscus moscheutos"", ""Hieracium umbellatum"", ""Hypericum fraseri"", ""Lactuca serriola"", ""Limonium carolinianum"", ""Mononeuria groenlandica"", ""Neottia bifolia"", ""Oenothera gaura"", ""Persicaria hydropiper"", ""Persicaria pensylvanica"", ""Polygonatum biflorum"", ""Prosartes lanuginosa"", ""Reynoutria japonica"", ""Rosa rubiginosa"", ""Rudbeckia fulgida"", ""Rumex britannica"", ""Sericocarpus asteroides"", ""Silene flos-cuculi"", ""Thaspium barbinode"", ""Triodanis perfoliata"", ""Viola minuscula""]","[""Identify the plant species in the image using only the candidate list below.\nReturn exactly one candidate species name, or INCONCLUSIVE if the image is not sufficient.\n\nCandidate species:\n1. Agalinis purpurea\n2. Andersonglossum virginianum\n3. Andromeda polifolia\n4. Atriplex cristata\n5. Aureolaria levigata\n6. Calystegia spithamaea\n7. Centaurea stoebe\n8. Cornus sericea\n9. Hasteola suaveolens\n10. Hibiscus moscheutos\n11. Hieracium umbellatum\n12. Hypericum fraseri\n13. Lactuca serriola\n14. Limonium carolinianum\n15. Mononeuria groenlandica\n16. Neottia bifolia\n17. Oenothera gaura\n18. Persicaria hydropiper\n19. Persicaria pensylvanica\n20. Polygonatum biflorum\n21. Prosartes lanuginosa\n22. Reynoutria japonica\n23. Rosa rubiginosa\n24. Rudbeckia fulgida\n25. Rumex britannica\n26. Sericocarpus asteroides\n27. Silene flos-cuculi\n28. Thaspium barbinode\n29. Triodanis perfoliata\n30. Viola minuscula"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/190999487/original.jpg""}]",None,None,exact candidate; substring candidate; leading option number; INCONCLUSIVE keywords; else first line,False
direct-species-baseline-john-90x3-six-models,openai/gpt-5-mini,1,sample.csv,all,234497042,416888165,https://static.inaturalist.org/photos/416888165/original.jpeg,68913,Prosartes lanuginosa,Disporum lanuginosum,"[""Agalinis purpurea"", ""Andersonglossum virginianum"", ""Andromeda polifolia"", ""Atriplex cristata"", ""Aureolaria levigata"", ""Calystegia spithamaea"", ""Centaurea stoebe"", ""Cornus sericea"", ""Hasteola suaveolens"", ""Hibiscus moscheutos"", ""Hieracium umbellatum"", ""Hypericum fraseri"", ""Lactuca serriola"", ""Limonium carolinianum"", ""Mononeuria groenlandica"", ""Neottia bifolia"", ""Oenothera gaura"", ""Persicaria hydropiper"", ""Persicaria pensylvanica"", ""Polygonatum biflorum"", ""Prosartes lanuginosa"", ""Reynoutria japonica"", ""Rosa rubiginosa"", ""Rudbeckia fulgida"", ""Rumex britannica"", ""Sericocarpus asteroides"", ""Silene flos-cuculi"", ""Thaspium barbinode"", ""Triodanis perfoliata"", ""Viola minuscula""]","[""Identify the plant species in the image using only the candidate list below.\nReturn exactly one candidate species name, or INCONCLUSIVE if the image is not sufficient.\n\nCandidate species:\n1. Agalinis purpurea\n2. Andersonglossum virginianum\n3. Andromeda polifolia\n4. Atriplex cristata\n5. Aureolaria levigata\n6. Calystegia spithamaea\n7. Centaurea stoebe\n8. Cornus sericea\n9. Hasteola suaveolens\n10. Hibiscus moscheutos\n11. Hieracium umbellatum\n12. Hypericum fraseri\n13. Lactuca serriola\n14. Limonium carolinianum\n15. Mononeuria groenlandica\n16. Neottia bifolia\n17. Oenothera gaura\n18. Persicaria hydropiper\n19. Persicaria pensylvanica\n20. Polygonatum biflorum\n21. Prosartes lanuginosa\n22. Reynoutria japonica\n23. Rosa rubiginosa\n24. Rudbeckia fulgida\n25. Rumex britannica\n26. Sericocarpus asteroides\n27. Silene flos-cuculi\n28. Thaspium barbinode\n29. Triodanis perfoliata\n30. Viola minuscula"", {""image"": ""https://static.inaturalist.org/photos/416888165/original.jpeg""}]",None,None,exact candidate; substring candidate; leading option number; INCONCLUSIVE keywords; else first line,False
direct-species-baseline-john-90x3-six-models,openai/gpt-5-mini,1,sample.csv,all,43494782,69004407,https://inaturalist-open-data.s3.amazonaws.com/photos/69004407/original.jpg,68913,Prosartes lanuginosa,Disporum lanuginosum,"[""Agalinis purpurea"", ""Andersonglossum virginianum"", ""Andromeda polifolia"", ""Atriplex cristata"", ""Aureolaria levigata"", ""Calystegia spithamaea"", ""Centaurea stoebe"", ""Cornus sericea"", ""Hasteola suaveolens"", ""Hibiscus moscheutos"", ""Hieracium umbellatum"", ""Hypericum fraseri"", ""Lactuca serriola"", ""Limonium carolinianum"", ""Mononeuria groenlandica"", ""Neottia bifolia"", ""Oenothera gaura"", ""Persicaria hydropiper"", ""Persicaria pensylvanica"", ""Polygonatum biflorum"", ""Prosartes lanuginosa"", ""Reynoutria japonica"", ""Rosa rubiginosa"", ""Rudbeckia fulgida"", ""Rumex britannica"", ""Sericocarpus asteroides"", ""Silene flos-cuculi"", ""Thaspium barbinode"", ""Triodanis perfoliata"", ""Viola minuscula""]","[""Identify the plant species in the image using only the candidate list below.\nReturn exactly one candidate species name, or INCONCLUSIVE if the image is not sufficient.\n\nCandidate species:\n1. Agalinis purpurea\n2. Andersonglossum virginianum\n3. Andromeda polifolia\n4. Atriplex cristata\n5. Aureolaria levigata\n6. Calystegia spithamaea\n7. Centaurea stoebe\n8. Cornus sericea\n9. Hasteola suaveolens\n10. Hibiscus moscheutos\n11. Hieracium umbellatum\n12. Hypericum fraseri\n13. Lactuca serriola\n14. Limonium carolinianum\n15. Mononeuria groenlandica\n16. Neottia bifolia\n17. Oenothera gaura\n18. Persicaria hydropiper\n19. Persicaria pensylvanica\n20. Polygonatum biflorum\n21. Prosartes lanuginosa\n22. Reynoutria japonica\n23. Rosa rubiginosa\n24. Rudbeckia fulgida\n25. Rumex britannica\n26. Sericocarpus asteroides\n27. Silene flos-cuculi\n28. Thaspium barbinode\n29. Triodanis perfoliata\n30. Viola minuscula"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/69004407/original.jpg""}]",None,None,exact candidate; substring candidate; leading option number; INCONCLUSIVE keywords; else first line,False
direct-species-baseline-john-90x3-six-models,openai/gpt-5-mini,1,sample.csv,all,139760081,239106401,https://inaturalist-open-data.s3.amazonaws.com/photos/239106401/original.jpg,76214,Centaurea stoebe,Centaurea maculosa,"[""Agalinis purpurea"", ""Andersonglossum virginianum"", ""Andromeda polifolia"", ""Atriplex cristata"", ""Aureolaria levigata"", ""Calystegia spithamaea"", ""Centaurea stoebe"", ""Cornus sericea"", ""Hasteola suaveolens"", ""Hibiscus moscheutos"", ""Hieracium umbellatum"", ""Hypericum fraseri"", ""Lactuca serriola"", ""Limonium carolinianum"", ""Mononeuria groenlandica"", ""Neottia bifolia"", ""Oenothera gaura"", ""Persicaria hydropiper"", ""Persicaria pensylvanica"", ""Polygonatum biflorum"", ""Prosartes lanuginosa"", ""Reynoutria japonica"", ""Rosa rubiginosa"", ""Rudbeckia fulgida"", ""Rumex britannica"", ""Sericocarpus asteroides"", ""Silene flos-cuculi"", ""Thaspium barbinode"", ""Triodanis perfoliata"", ""Viola minuscula""]","[""Identify the plant species in the image using only the candidate list below.\nReturn exactly one candidate species name, or INCONCLUSIVE if the image is not sufficient.\n\nCandidate species:\n1. Agalinis purpurea\n2. Andersonglossum virginianum\n3. Andromeda polifolia\n4. Atriplex cristata\n5. Aureolaria levigata\n6. Calystegia spithamaea\n7. Centaurea stoebe\n8. Cornus sericea\n9. Hasteola suaveolens\n10. Hibiscus moscheutos\n11. Hieracium umbellatum\n12. Hypericum fraseri\n13. Lactuca serriola\n14. Limonium carolinianum\n15. Mononeuria groenlandica\n16. Neottia bifolia\n17. Oenothera gaura\n18. Persicaria hydropiper\n19. Persicaria pensylvanica\n20. Polygonatum biflorum\n21. Prosartes lanuginosa\n22. Reynoutria japonica\n23. Rosa rubiginosa\n24. Rudbeckia fulgida\n25. Rumex britannica\n26. Sericocarpus asteroides\n27. Silene flos-cuculi\n28. Thaspium barbinode\n29. Triodanis perfoliata\n30. Viola minuscula"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/239106401/original.jpg""}]",None,None,exact candidate; substring candidate; leading option number; INCONCLUSIVE keywords; else first line,False
direct-species-baseline-john-90x3-six-models,openai/gpt-5-mini,1,sample.csv,all,173143195,300654310,https://static.inaturalist.org/photos/300654310/original.jpeg,76214,Centaurea stoebe,Centaurea maculosa,"[""Agalinis purpurea"", ""Andersonglossum virginianum"", ""Andromeda polifolia"", ""Atriplex cristata"", ""Aureolaria levigata"", ""Calystegia spithamaea"", ""Centaurea stoebe"", ""Cornus sericea"", ""Hasteola suaveolens"", ""Hibiscus moscheutos"", ""Hieracium umbellatum"", ""Hypericum fraseri"", ""Lactuca serriola"", ""Limonium carolinianum"", ""Mononeuria groenlandica"", ""Neottia bifolia"", ""Oenothera gaura"", ""Persicaria hydropiper"", ""Persicaria pensylvanica"", ""Polygonatum biflorum"", ""Prosartes lanuginosa"", ""Reynoutria japonica"", ""Rosa rubiginosa"", ""Rudbeckia fulgida"", ""Rumex britannica"", ""Sericocarpus asteroides"", ""Silene flos-cuculi"", ""Thaspium barbinode"", ""Triodanis perfoliata"", ""Viola minuscula""]","[""Identify the plant species in the image using only the candidate list below.\nReturn exactly one candidate species name, or INCONCLUSIVE if the image is not sufficient.\n\nCandidate species:\n1. Agalinis purpurea\n2. Andersonglossum virginianum\n3. Andromeda polifolia\n4. Atriplex cristata\n5. Aureolaria levigata\n6. Calystegia spithamaea\n7. Centaurea stoebe\n8. Cornus sericea\n9. Hasteola suaveolens\n10. Hibiscus moscheutos\n11. Hieracium umbellatum\n12. Hypericum fraseri\n13. Lactuca serriola\n14. Limonium carolinianum\n15. Mononeuria groenlandica\n16. Neottia bifolia\n17. Oenothera gaura\n18. Persicaria hydropiper\n19. Persicaria pensylvanica\n20. Polygonatum biflorum\n21. Prosartes lanuginosa\n22. Reynoutria japonica\n23. Rosa rubiginosa\n24. Rudbeckia fulgida\n25. Rumex britannica\n26. Sericocarpus asteroides\n27. Silene flos-cuculi\n28. Thaspium barbinode\n29. Triodanis perfoliata\n30. Viola minuscula"", {""image"": ""https://static.inaturalist.org/photos/300654310/original.jpeg""}]",None,None,exact candidate; substring candidate; leading option number; INCONCLUSIVE keywords; else first line,False
direct-species-baseline-john-90x3-six-models,openai/gpt-5-mini,1,sample.csv,all,92039912,152329096,https://static.inaturalist.org/photos/152329096/original.jpg,76214,Centaurea stoebe,Centaurea maculosa,"[""Agalinis purpurea"", ""Andersonglossum virginianum"", ""Andromeda polifolia"", ""Atriplex cristata"", ""Aureolaria levigata"", ""Calystegia spithamaea"", ""Centaurea stoebe"", ""Cornus sericea"", ""Hasteola suaveolens"", ""Hibiscus moscheutos"", ""Hieracium umbellatum"", ""Hypericum fraseri"", ""Lactuca serriola"", ""Limonium carolinianum"", ""Mononeuria groenlandica"", ""Neottia bifolia"", ""Oenothera gaura"", ""Persicaria hydropiper"", ""Persicaria pensylvanica"", ""Polygonatum biflorum"", ""Prosartes lanuginosa"", ""Reynoutria japonica"", ""Rosa rubiginosa"", ""Rudbeckia fulgida"", ""Rumex britannica"", ""Sericocarpus asteroides"", ""Silene flos-cuculi"", ""Thaspium barbinode"", ""Triodanis perfoliata"", ""Viola minuscula""]","[""Identify the plant species in the image using only the candidate list below.\nReturn exactly one candidate species name, or INCONCLUSIVE if the image is not sufficient.\n\nCandidate species:\n1. Agalinis purpurea\n2. Andersonglossum virginianum\n3. Andromeda polifolia\n4. Atriplex cristata\n5. Aureolaria levigata\n6. Calystegia spithamaea\n7. Centaurea stoebe\n8. Cornus sericea\n9. Hasteola suaveolens\n10. Hibiscus moscheutos\n11. Hieracium umbellatum\n12. Hypericum fraseri\n13. Lactuca serriola\n14. Limonium carolinianum\n15. Mononeuria groenlandica\n16. Neottia bifolia\n17. Oenothera gaura\n18. Persicaria hydropiper\n19. Persicaria pensylvanica\n20. Polygonatum biflorum\n21. Prosartes lanuginosa\n22. Reynoutria japonica\n23. Rosa rubiginosa\n24. Rudbeckia fulgida\n25. Rumex britannica\n26. Sericocarpus asteroides\n27. Silene flos-cuculi\n28. Thaspium barbinode\n29. Triodanis perfoliata\n30. Viola minuscula"", {""image"": ""https://static.inaturalist.org/photos/152329096/original.jpg""}]",None,None,exact candidate; substring candidate; leading option number; INCONCLUSIVE keywords; else first line,False
direct-species-baseline-john-90x3-six-models,openai/gpt-5-mini,1,sample.csv,all,242872158,433013722,https://inaturalist-open-data.s3.amazonaws.com/photos/433013722/original.jpeg,78455,Persicaria pensylvanica,Polygonum pensylvanicum,"[""Agalinis purpurea"", ""Andersonglossum virginianum"", ""Andromeda polifolia"", ""Atriplex cristata"", ""Aureolaria levigata"", ""Calystegia spithamaea"", ""Centaurea stoebe"", ""Cornus sericea"", ""Hasteola suaveolens"", ""Hibiscus moscheutos"", ""Hieracium umbellatum"", ""Hypericum fraseri"", ""Lactuca serriola"", ""Limonium carolinianum"", ""Mononeuria groenlandica"", ""Neottia bifolia"", ""Oenothera gaura"", ""Persicaria hydropiper"", ""Persicaria pensylvanica"", ""Polygonatum biflorum"", ""Prosartes lanuginosa"", ""Reynoutria japonica"", ""Rosa rubiginosa"", ""Rudbeckia fulgida"", ""Rumex britannica"", ""Sericocarpus asteroides"", ""Silene flos-cuculi"", ""Thaspium barbinode"", ""Triodanis perfoliata"", ""Viola minuscula""]","[""Identify the plant species in the image using only the candidate list below.\nReturn exactly one candidate species name, or INCONCLUSIVE if the image is not sufficient.\n\nCandidate species:\n1. Agalinis purpurea\n2. Andersonglossum virginianum\n3. Andromeda polifolia\n4. Atriplex cristata\n5. Aureolaria levigata\n6. Calystegia spithamaea\n7. Centaurea stoebe\n8. Cornus sericea\n9. Hasteola suaveolens\n10. Hibiscus moscheutos\n11. Hieracium umbellatum\n12. Hypericum fraseri\n13. Lactuca serriola\n14. Limonium carolinianum\n15. Mononeuria groenlandica\n16. Neottia bifolia\n17. Oenothera gaura\n18. Persicaria hydropiper\n19. Persicaria pensylvanica\n20. Polygonatum biflorum\n21. Prosartes lanuginosa\n22. Reynoutria japonica\n23. Rosa rubiginosa\n24. Rudbeckia fulgida\n25. Rumex britannica\n26. Sericocarpus asteroides\n27. Silene flos-cuculi\n28. Thaspium barbinode\n29. Triodanis perfoliata\n30. Viola minuscula"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/433013722/original.jpeg""}]",None,None,exact candidate; substring candidate; leading option number; INCONCLUSIVE keywords; else first line,False
direct-species-baseline-john-90x3-six-models,openai/gpt-5-mini,1,sample.csv,all,30287112,47309291,https://inaturalist-open-data.s3.amazonaws.com/photos/47309291/original.jpg,78452,Persicaria hydropiper,Polygonum hydropiper,"[""Agalinis purpurea"", ""Andersonglossum virginianum"", ""Andromeda polifolia"", ""Atriplex cristata"", ""Aureolaria levigata"", ""Calystegia spithamaea"", ""Centaurea stoebe"", ""Cornus sericea"", ""Hasteola suaveolens"", ""Hibiscus moscheutos"", ""Hieracium umbellatum"", ""Hypericum fraseri"", ""Lactuca serriola"", ""Limonium carolinianum"", ""Mononeuria groenlandica"", ""Neottia bifolia"", ""Oenothera gaura"", ""Persicaria hydropiper"", ""Persicaria pensylvanica"", ""Polygonatum biflorum"", ""Prosartes lanuginosa"", ""Reynoutria japonica"", ""Rosa rubiginosa"", ""Rudbeckia fulgida"", ""Rumex britannica"", ""Sericocarpus asteroides"", ""Silene flos-cuculi"", ""Thaspium barbinode"", ""Triodanis perfoliata"", ""Viola minuscula""]","[""Identify the plant species in the image using only the candidate list below.\nReturn exactly one candidate species name, or INCONCLUSIVE if the image is not sufficient.\n\nCandidate species:\n1. Agalinis purpurea\n2. Andersonglossum virginianum\n3. Andromeda polifolia\n4. Atriplex cristata\n5. Aureolaria levigata\n6. Calystegia spithamaea\n7. Centaurea stoebe\n8. Cornus sericea\n9. Hasteola suaveolens\n10. Hibiscus moscheutos\n11. Hieracium umbellatum\n12. Hypericum fraseri\n13. Lactuca serriola\n14. Limonium carolinianum\n15. Mononeuria groenlandica\n16. Neottia bifolia\n17. Oenothera gaura\n18. Persicaria hydropiper\n19. Persicaria pensylvanica\n20. Polygonatum biflorum\n21. Prosartes lanuginosa\n22. Reynoutria japonica\n23. Rosa rubiginosa\n24. Rudbeckia fulgida\n25. Rumex britannica\n26. Sericocarpus asteroides\n27. Silene flos-cuculi\n28. Thaspium barbinode\n29. Triodanis perfoliata\n30. Viola minuscula"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/47309291/original.jpg""}]",None,None,exact candidate; substring candidate; leading option number; INCONCLUSIVE keywords; else first line,False
direct-species-baseline-john-90x3-six-models,openai/gpt-5-mini,1,sample.csv,all,4462156,5380876,https://inaturalist-open-data.s3.amazonaws.com/photos/5380876/original.jpg,78452,Persicaria hydropiper,Polygonum hydropiper,"[""Agalinis purpurea"", ""Andersonglossum virginianum"", ""Andromeda polifolia"", ""Atriplex cristata"", ""Aureolaria levigata"", ""Calystegia spithamaea"", ""Centaurea stoebe"", ""Cornus sericea"", ""Hasteola suaveolens"", ""Hibiscus moscheutos"", ""Hieracium umbellatum"", ""Hypericum fraseri"", ""Lactuca serriola"", ""Limonium carolinianum"", ""Mononeuria groenlandica"", ""Neottia bifolia"", ""Oenothera gaura"", ""Persicaria hydropiper"", ""Persicaria pensylvanica"", ""Polygonatum biflorum"", ""Prosartes lanuginosa"", ""Reynoutria japonica"", ""Rosa rubiginosa"", ""Rudbeckia fulgida"", ""Rumex britannica"", ""Sericocarpus asteroides"", ""Silene flos-cuculi"", ""Thaspium barbinode"", ""Triodanis perfoliata"", ""Viola minuscula""]","[""Identify the plant species in the image using only the candidate list below.\nReturn exactly one candidate species name, or INCONCLUSIVE if the image is not sufficient.\n\nCandidate species:\n1. Agalinis purpurea\n2. Andersonglossum virginianum\n3. Andromeda polifolia\n4. Atriplex cristata\n5. Aureolaria levigata\n6. Calystegia spithamaea\n7. Centaurea stoebe\n8. Cornus sericea\n9. Hasteola suaveolens\n10. Hibiscus moscheutos\n11. Hieracium umbellatum\n12. Hypericum fraseri\n13. Lactuca serriola\n14. Limonium carolinianum\n15. Mononeuria groenlandica\n16. Neottia bifolia\n17. Oenothera gaura\n18. Persicaria hydropiper\n19. Persicaria pensylvanica\n20. Polygonatum biflorum\n21. Prosartes lanuginosa\n22. Reynoutria japonica\n23. Rosa rubiginosa\n24. Rudbeckia fulgida\n25. Rumex britannica\n26. Sericocarpus asteroides\n27. Silene flos-cuculi\n28. Thaspium barbinode\n29. Triodanis perfoliata\n30. Viola minuscula"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/5380876/original.jpg""}]",None,None,exact candidate; substring candidate; leading option number; INCONCLUSIVE keywords; else first line,False
direct-species-baseline-john-90x3-six-models,openai/gpt-5-mini,1,sample.csv,all,182002287,317243342,https://inaturalist-open-data.s3.amazonaws.com/photos/317243342/original.jpeg,78452,Persicaria hydropiper,Polygonum hydropiper,"[""Agalinis purpurea"", ""Andersonglossum virginianum"", ""Andromeda polifolia"", ""Atriplex cristata"", ""Aureolaria levigata"", ""Calystegia spithamaea"", ""Centaurea stoebe"", ""Cornus sericea"", ""Hasteola suaveolens"", ""Hibiscus moscheutos"", ""Hieracium umbellatum"", ""Hypericum fraseri"", ""Lactuca serriola"", ""Limonium carolinianum"", ""Mononeuria groenlandica"", ""Neottia bifolia"", ""Oenothera gaura"", ""Persicaria hydropiper"", ""Persicaria pensylvanica"", ""Polygonatum biflorum"", ""Prosartes lanuginosa"", ""Reynoutria japonica"", ""Rosa rubiginosa"", ""Rudbeckia fulgida"", ""Rumex britannica"", ""Sericocarpus asteroides"", ""Silene flos-cuculi"", ""Thaspium barbinode"", ""Triodanis perfoliata"", ""Viola minuscula""]","[""Identify the plant species in the image using only the candidate list below.\nReturn exactly one candidate species name, or INCONCLUSIVE if the image is not sufficient.\n\nCandidate species:\n1. Agalinis purpurea\n2. Andersonglossum virginianum\n3. Andromeda polifolia\n4. Atriplex cristata\n5. Aureolaria levigata\n6. Calystegia spithamaea\n7. Centaurea stoebe\n8. Cornus sericea\n9. Hasteola suaveolens\n10. Hibiscus moscheutos\n11. Hieracium umbellatum\n12. Hypericum fraseri\n13. Lactuca serriola\n14. Limonium carolinianum\n15. Mononeuria groenlandica\n16. Neottia bifolia\n17. Oenothera gaura\n18. Persicaria hydropiper\n19. Persicaria pensylvanica\n20. Polygonatum biflorum\n21. Prosartes lanuginosa\n22. Reynoutria japonica\n23. Rosa rubiginosa\n24. Rudbeckia fulgida\n25. Rumex britannica\n26. Sericocarpus asteroides\n27. Silene flos-cuculi\n28. Thaspium barbinode\n29. Triodanis perfoliata\n30. Viola minuscula"", {""image"": ""https://inaturalist-open-data.s3.amazonaws.com/photos/317243342/original.jpeg""}]",None,None,exact candidate; substring candidate; leading option number; INCONCLUSIVE keywords; else first line,False
